Chapter,SectionPath,HeadingLevel,WordCount,PlaceholderCount,DraftingNotes
Lyon,Vieux Lyon · 트라불 {{grade:essential|필수}},3,0,0,
Lyon,무엇인가 — 골목이 아니라 건물 안을 지나는 길,4,18,0,
Lyon,왜 생겼는가 — 두 번의 이유,4,114,0,
Lyon,관람 요령,4,112,0,
Lyon,실용,4,47,1,Pending: {{badge:pending|현행 확인}}
Lyon,Day 25 — 일하는 언덕과 미식,3,0,0,
Lyon,Croix-Rousse {{grade:essential|필수}},3,0,0,
Lyon,무엇인가 — 천장이 높은 이유,4,93,0,
Lyon,카뉘의 반란,4,127,1,Pending: {{badge:pending|확인 권장}}
Lyon,Cour des Voraces,4,78,0,
Lyon,시장,4,43,1,Pending: {{badge:pending|공식 확인 필요}}
Lyon,볼 것,4,54,0,
Lyon,Halles de Lyon Paul Bocuse {{grade:essential|필수}},3,0,0,
Lyon,무엇인가,4,69,0,
Lyon,관람 요령,4,106,0,
Lyon,⚠ 운영 시간 — 자료가 심하게 엇갈린다,4,119,1,Pending: {{badge:pending|확인 필수}}
Lyon,Parc de la Tête d'Or {{grade:priority|우선추천}},3,113,1,Pending: {{badge:pending|조사 필요}}
Lyon,Day 26 — Annecy 당일치기,3,0,0,
Lyon,⚠ 목요일이라 구시가 시장이 없다,3,36,0,
Lyon,Annecy 구시가지 {{grade:essential|필수}},3,0,0,
Lyon,무엇인가 — 알프스의 베네치아,4,18,0,
Lyon,Palais de l'Île,4,89,1,Pending: {{badge:pending|운영시간·휴무일·요금 확인 필요 — 화요일 휴관 서술이 있으나 미검증}}
Lyon,Château d'Annecy,4,57,0,
Lyon,호수,4,45,1,Pending: {{badge:pending|운항사·소요·요금 확인 필요}}
Lyon,먹을 것,4,24,1,Pending: {{badge:pending|교차 확인 권장}}
Lyon,실용,4,34,1,Pending: {{badge:pending|소요·편수 확인}}
Lyon,Day 27 — 파리로,3,0,0,
Lyon,Part-Dieu 출발 {{badge:p0|P0 연결}},3,156,0,
Lyon,실행지도 · 현장 사용,2,50,0,
Lyon,Layer 1. Quick Reference · 확정 일정 · 실행표,1,0,0,
Lyon,1. 한눈에 보는 실행 요약,2,293,1,Pending: {{badge:pending|현장 확인}}
Lyon,일정의 핵심 논리,3,52,0,
Lyon,2. 시각요소 자리표시자,2,0,0,
Lyon,{{VISUAL:VIS-MAP-055|type=map|status=linked|strategy=execution-map}} 리옹 4박 전체 생활권과 동선 지도,3,21,0,
Lyon,{{VISUAL:VIS-MAP-056|type=map|status=linked|strategy=execution-map}} 숙소 권역과 야간 귀가 안전 동선 지도,3,22,0,
Lyon,{{VISUAL:VIS-MAP-057|type=map|status=linked|strategy=execution-map}} Fourvière–Vieux Lyon–Presqu’île 도보 하산 지도,3,17,0,
Lyon,{{VISUAL:VIS-MAP-058|type=map|status=linked|strategy=execution-map}} Croix-Rousse–Halles–Parc de la Tête d’Or 이동 지도,3,17,0,
Lyon,{{VISUAL:VIS-MAP-059|type=map|status=linked|strategy=execution-map}} Lyon–Annecy 철도 당일치기 지도,3,13,0,
Lyon,{{VISUAL:VIS-FIGURE-008|type=diagram|status=editorial-ready|strategy=generated-diagram}} 리옹의 도시 발전 도식,3,20,0,
Lyon,3. 날짜별 확정 일정,2,80,0,
Lyon,4. 치안 판단과 여행 설계 반영,2,0,0,
Lyon,4.1 “프랑스 범죄율 1위”라는 주장에 대한 판단,3,144,0,
Lyon,4.2 숙소계획에 반영한 원칙,3,195,1,Pending: {{badge:pending|운영시간 확인}}
Lyon,4.3 관광·교통계획에 반영한 원칙,3,71,0,
Lyon,5. Day 1 — 9월 20일 일요일,2,0,0,
Lyon,"Avignon TGV 차량반납, Lyon 도착, Ainay와 Presqu’île 적응",3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-105|type=photo|status=pre-publication|strategy=licensed-or-direct}} Bellecour 광장에서 Fourvière를 바라보는 첫 풍경,3,17,0,
Lyon,이동 권장안,3,281,2,Pending: {{badge:pending|무인반납 확인}}; Pending: {{badge:pending|숙소 확인}}
Lyon,꼭 해볼 것,3,34,0,
Lyon,지연 시 삭제 순서,3,12,0,
Lyon,6. Day 2 — 9월 21일 월요일,2,0,0,
Lyon,"Fourvière·Vieux Lyon·traboules — 도시의 2,000년을 아래로 걸어 내려오기",3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-106|type=diagram|status=editorial-ready|strategy=generated-diagram}} Fourvière 전망대에서 내려다본 Presqu’île와 두 강,3,14,0,
Lyon,{{VISUAL:VIS-PHOTO-107|type=diagram|status=editorial-ready|strategy=generated-diagram}} Vieux Lyon 르네상스 안뜰과 traboule,3,223,0,
Lyon,오늘의 필수·선택,3,36,0,
Lyon,꼭 해볼 것,3,34,0,
Lyon,7. Day 3 — 9월 22일 화요일,2,0,0,
Lyon,"Croix-Rousse 시장·비단동네, Halles Paul Bocuse와 도시공원",3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-108|type=photo|status=travel-capture|strategy=direct-shot}} Boulevard de la Croix-Rousse 아침시장,3,9,0,
Lyon,{{VISUAL:VIS-PHOTO-109|type=photo|status=travel-capture|strategy=direct-shot}} Croix-Rousse의 canut 계단과 벽화,3,13,0,
Lyon,{{VISUAL:VIS-PHOTO-110|type=photo|status=pre-publication|strategy=licensed-or-direct}} Halles Paul Bocuse의 치즈·샤퀴테리 진열,3,202,1,Pending: {{badge:pending|현행 확인}}
Lyon,꼭 해볼 것,3,26,0,
Lyon,선택 모듈,3,47,0,
Lyon,8. Day 4 — 9월 23일 수요일,2,0,0,
Lyon,Annecy 당일치기 — 운하 구시가지와 알프스 호수,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-111|type=photo|status=pre-publication|strategy=licensed-or-direct}} Palais de l’Île와 Thiou 운하,3,13,0,
Lyon,{{VISUAL:VIS-PHOTO-112|type=photo|status=pre-publication|strategy=licensed-or-direct}} Pont des Amours에서 본 Annecy 호수,3,11,0,
Lyon,{{VISUAL:VIS-PHOTO-113|type=photo|status=pre-publication|strategy=licensed-or-direct}} Annecy 호수 1시간 크루즈,3,242,0,
Lyon,중요한 요일 정보,3,19,0,
Lyon,안시에서 꼭 해볼 것,3,52,0,
Lyon,점심 후보,3,78,0,
Lyon,우천·지연 대체안,3,37,0,
Lyon,9. Day 5 — 9월 24일 목요일,2,0,0,
Lyon,"생활권의 마지막 아침, Part-Dieu에서 파리 이동",3,119,0,
Lyon,10. 피로도·삭제 우선순위,2,67,0,
Lyon,11. 문전 이동과 교통 실행표,2,116,0,
Lyon,TCL 이용 판단,3,50,0,
Lyon,12. 예약 우선순위,2,152,0,
Lyon,12A. Pass C 실행성 감사 — 4박 5일을 무리 없이 연결하는 기준,2,252,1,Pending: {{badge:pending|운행 확인}}
Lyon,전환일 운영 규칙,3,86,0,
Lyon,12B. Lyon 구간 최종 의사결정 게이트,2,94,0,
Lyon,Layer 2. 지역 이해 · 동네 · 추천등급 · 방문지 설명,1,0,0,
Lyon,13. 리옹을 이해하는 다섯 개의 도시층,2,0,0,
Lyon,13.1 Fourvière — 로마도시와 종교언덕,3,25,0,
Lyon,13.2 Vieux Lyon — 르네상스 국제상업도시,3,25,0,
Lyon,13.3 Presqu’île — 광장과 상업의 중심,3,20,0,
Lyon,13.4 Croix-Rousse — 비단노동자의 언덕,3,21,0,
Lyon,13.5 Part-Dieu·Confluence — 현대도시의 두 방향,3,17,0,
Lyon,14. 동네별 성격·숙소 적합성·안전 고려,2,162,0,
Lyon,숙소의 필수 확인사항,3,40,0,
Lyon,15. 추천등급,2,183,0,
Lyon,16. 주요 방문지 상세 소개,2,0,0,
Lyon,Bellecour {{grade:optional|선택}},3,127,0,
Lyon,16.1 Fourvière — 리옹을 보기 전에 도시를 읽는 곳,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-114|type=photo|status=pre-publication|strategy=licensed-or-direct}} Fourvière에서 두 강과 Part-Dieu를 조망하는 파노라마,3,63,0,
Lyon,16.2 Vieux Lyon과 traboules — 골목 안쪽의 도시,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-115|type=photo|status=pre-publication|strategy=licensed-or-direct}} Renaissance courtyard와 나선계단,3,73,0,
Lyon,16.3 Presqu’île — 광장으로 읽는 리옹 중심,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-116|type=photo|status=pre-publication|strategy=licensed-or-direct}} Place des Jacobins 분수와 주변 파사드,3,45,0,
Lyon,16.4 Croix-Rousse — 비단보다 사람과 공간을 보기,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-117|type=photo|status=pre-publication|strategy=licensed-or-direct}} canut 주택의 높은 창과 경사로,3,40,0,
Lyon,16.5 Halles de Lyon Paul Bocuse — 미식도시의 진열장,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-118|type=photo|status=travel-capture|strategy=direct-shot}} quenelle·소시지·치즈가 진열된 Halles 내부,3,51,0,
Lyon,16.6 Parc de la Tête d’Or — 장기여행의 회복공간,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-119|type=photo|status=travel-capture|strategy=direct-shot}} 호숫가 산책로와 나무그늘,3,33,0,
Lyon,16.7 Annecy — 알프스 호수를 품은 물의 도시,3,0,0,
Lyon,{{VISUAL:VIS-PHOTO-120|type=photo|status=pre-publication|strategy=licensed-or-direct}} 운하·파스텔색 건물·산 배경이 겹친 Vieille Ville,3,58,0,
Lyon,17. 미술관·박물관 선택 기준,2,77,0,
Lyon,Layer 3. 숙소 · 음식 · 시장 · 운동 · 이벤트 · 안전 · 예약,1,0,0,
Lyon,18. 실제 숙소 후보,2,216,0,
Lyon,최종 선택 권고,3,54,0,
Lyon,숙소 문의문 핵심,3,36,0,
Lyon,먹거리 — 부숑의 도시,1,0,0,
Lyon,리옹 요리를 이해하는 한 문장,2,26,0,
Lyon,부숑(bouchon)이란 무엇인가,2,38,1,Pending: {{badge:pending|명칭·인증 기준 확인 필요}}
Lyon,먹어야 할 것,2,166,1,Pending: {{badge:pending|확인 권장}}
Lyon,저녁 배치 — 4박에 무엇을 넣을 것인가,2,97,0,
Lyon,시장 전략,2,96,0,
Lyon,9월 제철,2,9,1,Pending: {{badge:pending|교차 확인 권장}}
Lyon,Annecy의 음식은 또 다르다,2,24,0,
Lyon,19. 레스토랑·음식·주문가이드,2,0,0,
Lyon,{{VISUAL:VIS-PHOTO-121|type=photo|status=travel-capture|strategy=direct-shot}} quenelle de brochet sauce Nantua,3,9,0,
Lyon,{{VISUAL:VIS-PHOTO-122|type=photo|status=travel-capture|strategy=direct-shot}} bouchon의 salade lyonnaise와 pâté en croûte,3,11,0,
Lyon,19.1 저녁식당 후보,3,50,0,
Lyon,식당 카드 — Café Comptoir Abel {{badge:p0|9/21 확정 저녁}},4,154,0,
Lyon,식당 카드 — Daniel et Denise Créqui {{badge:p0|9/22 확정 저녁}},4,212,0,
Lyon,19.2 음식 주문 원칙,3,121,0,
Lyon,식사 배치,3,36,0,
Lyon,20. 시장·슈퍼·빵·치즈·제철 식재료,2,0,0,
Lyon,20.1 시장,3,50,0,
Lyon,20.2 숙소에서 살 것,3,26,0,
Lyon,20.3 9월 제철,3,19,0,
Lyon,21. Jason 운동·Julia 선택 수영,2,0,0,
Lyon,21.1 Jason 러닝,3,61,0,
Lyon,21.2 Julia 수영 — 선택,3,60,0,
Lyon,22. 2026 행사·특별 프로그램,2,65,0,
Lyon,교통 — 이 구간의 이동 구조,1,0,0,
Lyon,이 구간의 성격 — 차가 없다,2,6,0,
Lyon,Day 23 — 아비뇽에서 리옹으로 {{badge:p0|P0 연결}},2,45,1,Pending: {{badge:pending|확인}}
Lyon,리옹 시내 — TCL,2,65,1,Pending: {{badge:pending|요금 체계 확인 필요}}
Lyon,역이 둘이다 — Part-Dieu와 Perrache,2,35,0,
Lyon,Day 26 — 안시 왕복,2,70,2,Pending: {{badge:pending|소요·편수·직통 여부 확인 필요}}; Pending: {{badge:pending|확인}}
Lyon,Day 27 — 파리로 {{badge:p0|P0 연결}},2,44,2,Pending: {{badge:pending|확인}}; Pending: {{badge:pending|확인}}
Lyon,안전,2,79,0,
Lyon,23. 교통·안전 상세,2,0,0,
Lyon,23.1 대중교통 이용,3,35,0,
Lyon,23.2 역 이용,3,39,0,
Lyon,23.3 차량,3,20,0,
Lyon,23.4 응급·지원,3,26,0,
Lyon,24. 우천·지연·피로 대체안,2,92,0,
Lyon,경비 — 예산 설계,1,7,0,
Lyon,4박 5일 구조 (2인),2,66,0,
Lyon,입장료,2,81,7,Pending: {{badge:pending|확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}} ...
Lyon,절감 여지,2,76,0,
Lyon,예약 우선순위,2,61,0,
Lyon,25. 예약카드,2,0,0,
Lyon,카드 A — Lyon 숙소,3,25,0,
Lyon,카드 B — Avignon TGV→Lyon,3,22,0,
Lyon,카드 C — Annecy 왕복,3,21,0,
Lyon,카드 D — Annecy 크루즈,3,14,0,
Lyon,카드 E — 대표 저녁,3,38,0,
Lyon,26. 출발 전 확인목록,2,108,0,
Lyon,편집자 큐레이션 — 리옹의 도시층과 안시의 호수를 더 깊게 보기,2,0,0,
Lyon,핵심 방문지 소개 보강,3,0,0,
Lyon,Fourvière — 전망대에서 지형을 먼저 읽는다,4,41,0,
Lyon,Vieux Lyon·traboules — ‘비밀통로 찾기’가 아니라 도시의 관통구조,4,36,0,
Lyon,Croix-Rousse — 전망보다 일하고 저항한 언덕,4,20,0,
Lyon,Halles Paul Bocuse — 한 끼를 먹는 시장보다 리옹 식재료의 쇼케이스,4,22,0,
Lyon,Parc de la Tête d’Or — 장기여행의 회복을 위한 실제 생활공간,4,16,0,
Lyon,Annecy — 운하사진보다 도시와 호수의 접점을 본다,4,43,0,
Lyon,리옹에서 꼭 체험할 것,3,43,0,
Lyon,식당 소개 보강,3,0,0,
Lyon,Café Comptoir Abel — 역사적 분위기와 대표요리를 함께,4,21,0,
Lyon,Daniel et Denise — 정통 bouchon을 가장 체계적으로 경험,4,23,0,
Lyon,Halles Paul Bocuse — 식당 대신 점포를 조합하는 점심,4,14,0,
Lyon,L’Artichaut — 전통음식 뒤의 가벼운 현대 비스트로,4,9,0,
Lyon,Annecy Savoy 점심 — fondue는 날씨와 컨디션을 보고,4,21,0,
Lyon,치안과 분위기를 함께 고려한 현장 규칙,3,38,0,
Lyon,현장 선택 규칙,3,41,0,
Lyon,대안 루트 — 이번 일정에서 배제한 경로,1,8,0,
Lyon,우선순위,2,104,0,
Lyon,Musée des Confluences {{badge:rest|1순위}},2,52,1,Pending: {{badge:pending|운영·요금·소요·건축가 확인 필요}}
Lyon,Musée des Beaux-Arts,2,34,1,Pending: {{badge:pending|확인 권장}}
Lyon,Musée des Tissus (직물박물관),2,87,1,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}
Lyon,Pérouges,2,35,1,Pending: {{badge:pending|접근·소요 확인 필요}}
Lyon,Vienne,2,20,0,
Lyon,Beaujolais,2,30,0,
Lyon,넣지 말아야 할 것,2,47,0,
Lyon,27. 공식자료,2,107,0,
Lyon,검증 상태 — 보강본 근거,1,824,10,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}} ...
Paris,Preamble,0,13,0,
Paris,Commercial Guide Module,1,22,0,
Paris,Editor’s Verdict,2,46,0,
Paris,놓치면 아쉬운 선택,2,110,0,
Paris,하루를 완성하는 네 가지 선택,2,64,0,
Paris,이 지역의 Top 10,2,28,0,
Paris,현장 메모,2,108,0,
Paris,11. 파리 15박 생활 가이드,1,0,0,
Paris,"‘한 달 살기’의 축소판 — 운동하는 아침, 문화가 있는 오후, 공연과 동네 저녁",2,115,0,
Paris,Phase 10 공식정보 원칙,2,22,0,
Paris,Regional Context & Scheduled Place Dossiers,1,0,0,
Paris,지역을 이해하는 다섯 개의 층,2,0,0,
Paris,역사,3,11,0,
Paris,경제,3,3,0,
Paris,사회,3,11,0,
Paris,문화,3,5,0,
Paris,이번 여행에서의 의미,3,13,0,
Paris,이 16일이 여행 전체에서 하는 일,2,0,0,
Paris,관광이 아니라 생활이다,3,41,0,
Paris,세 개의 파리,3,56,0,
Paris,왜 이 설계가 옳은가,3,28,0,
Paris,파리 15박·귀국일 개요,2,328,1,Pending: {{badge:pending|장소 결정·예약}}
Paris,추천 고정 이벤트 {{badge:p0|RECOMMENDED FIXED EVENTS}},2,31,0,
Paris,날짜순 이벤트 타임라인,3,164,2,Pending: {{badge:pending|공개행사 재확인}}; Pending: {{badge:pending|예약 오픈 재확인}}
Paris,Fashion Week 공개 접근 원칙,3,95,0,
Paris,15박의 운영 원칙,2,0,0,
Paris,표준 하루,3,50,0,
Paris,강도 규칙,3,58,0,
Paris,Day 37(10/4 일)을 Arc에만 쓰는 이유,3,56,0,
Paris,예약 게이트 — 출발 전에 끝내야 할 것,2,116,0,
Paris,Day 42 — 출국 {{badge:p0|P0 연결}},2,166,3,Pending: {{badge:pending|터미널 확인}}; Pending: {{badge:pending|숙소 위치별 확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}
Paris,일정에 포함된 장소별 상세 가이드,2,22,0,
Paris,Notre-Dame de Paris {{grade:essential|필수}},3,4,0,
Paris,무엇인가 — 5년 만에 돌아왔다,4,41,0,
Paris,⚠ 무료지만 예약 체계가 있다,4,84,0,
Paris,언제 가는가,4,59,0,
Paris,운영,4,86,2,Pending: {{badge:pending|출발 전 재확인}}; Pending: {{badge:pending|출발 전 재확인}}
Paris,무료로 얻을 수 있는 것 두 가지,4,65,0,
Paris,볼 것,4,70,0,
Paris,Latin Quarter {{grade:essential|필수}},3,58,0,
Paris,무엇을 보는가,4,155,0,
Paris,시장 요일,4,31,1,Pending: {{badge:pending|시장 운영 요일·시간 현행 확인}}
Paris,Le Marais {{grade:essential|필수}},3,88,1,Pending: {{badge:pending|확인 권장}}
Paris,두 번의 마레가 무엇이 다른가,4,235,1,Pending: {{badge:pending|넣으려면 별도 조사 필요}}
Paris,Montmartre · South Pigalle {{grade:essential|필수}},3,53,0,
Paris,동선 — 북쪽에서 접근해 남쪽으로 내려온다,4,171,1,Pending: {{badge:pending|Sacré-Cœur 운영시간·돔 입장 조건 확인 필요}}
Paris,Montorgueil {{grade:priority|우선추천}},3,38,0,
Paris,무엇을 보는가,4,150,1,Pending: {{badge:pending|교차 확인 권장}}
Paris,15구 생활일 {{grade:alternative|대체}},3,56,0,
Paris,15구가 무엇인가,4,124,0,
Paris,월요일 모듈 {{grade:priority|우선추천}},3,18,0,
Paris,왜 월요일에 이런 날이 필요한가,4,44,0,
Paris,오후 선택 모듈 — 넷 중 하나,4,165,1,Pending: {{badge:pending|각 구역 시장 요일·공원 운영 현행 확인}}
Paris,의도적으로 비운 일요일,3,54,0,
Paris,파리를 걷는 원칙,3,70,0,
Paris,실행지도 · 현장 사용,2,54,0,
Paris,Layer 1. Quick Reference · 생활 리듬 · 날짜별 실행 일정,1,0,0,
Paris,1. 한눈에 보는 파리 체류,2,226,0,
Paris,파리 15박의 배분,3,19,0,
Paris,이 설계가 ‘한 달 살기 축소판’인 이유,3,47,0,
Paris,1A. 파리 15박의 세 사이클,2,119,0,
Paris,고정·조건부·자유 블록,3,64,0,
Paris,2. 시각요소 자리표시자,2,0,0,
Paris,{{VISUAL:VIS-MAP-049|type=map|status=linked|strategy=execution-map}} 파리 15박 전체 생활권 지도,3,16,0,
Paris,{{VISUAL:VIS-MAP-050|type=map|status=linked|strategy=execution-map}} 문화시설 군집 지도,3,13,0,
Paris,{{VISUAL:VIS-MAP-051|type=map|status=linked|strategy=execution-map}} 오전 운동·수영 지도,3,15,0,
Paris,{{VISUAL:VIS-MAP-052|type=map|status=linked|strategy=execution-map}} 시장과 장보기 생활지도,3,15,0,
Paris,{{VISUAL:VIS-MAP-053|type=map|status=linked|strategy=execution-map}} Versailles·Giverny 선택 당일치기 지도,3,12,0,
Paris,{{VISUAL:VIS-MAP-054|type=map|status=linked|strategy=execution-map}} 공연·축구 귀가 지도,3,18,0,
Paris,3. 16일 운영 원칙,2,0,0,
Paris,3.1 표준 하루,3,69,0,
Paris,3.2 강도 규칙,3,44,0,
Paris,4. 일정 요약,2,324,0,
Paris,5. Day 1 — 9월 24일 목요일,2,0,0,
Paris,"Gare de Lyon 도착, ‘관광객’이 아니라 ‘16일 거주자’가 되는 날 {{badge:rest|도착}}",3,0,0,
Paris,{{VISUAL:VIS-PHOTO-091|type=photo|status=travel-capture|strategy=direct-shot}} 파리 아파트 식탁 위 첫 장보기,3,128,0,
Paris,꼭 해볼 것,3,33,0,
Paris,6. Day 2 — 9월 25일 금요일,2,0,0,
Paris,세탁과 생활권 적응 — 새로 생긴 하루를 여행 회복에 쓰기,3,130,1,Pending: {{badge:pending|현장 확인}}
Paris,7. Day 3 — 9월 26일 토요일,2,0,0,
Paris,"Saint-Germain, Luxembourg, Seine — 도착 다음 날의 가벼운 첫 산책 {{badge:rest|로컬 라이프}}",3,106,0,
Paris,꼭 해볼 것,3,31,0,
Paris,8. Day 4 — 9월 27일 일요일,2,0,0,
Paris,"Tuileries, Palais Royal, Opéra 지구 — 고전적 파리의 방향잡기 {{badge:rest|도시 방향잡기}}",3,100,0,
Paris,꼭 해볼 것,3,25,0,
Paris,9. Day 5 — 9월 28일 월요일,2,0,0,
Paris,"운동, 세탁, 쇼핑 — Fashion Week가 시작되는 생활일 {{badge:rest|로컬 라이프}}",3,100,0,
Paris,10. Day 6 — 9월 29일 화요일,2,0,0,
Paris,Orsay — 대형관 하나만 보는 박물관 날 {{badge:rest|박물관}},3,142,0,
Paris,금지 규칙,3,26,0,
Paris,11. Day 7 — 9월 30일 수요일,2,0,0,
Paris,Paris Fashion Week — 공개 공간으로 읽는 패션 반일 {{badge:p0|고정 경험}},3,118,0,
Paris,12. Day 8 — 10월 1일 목요일,2,0,0,
Paris,Bastille 동네의 날 — 낮 산책과 무료 저녁 산책 {{badge:rest|로컬 라이프}},3,113,0,
Paris,13. Day 9 — 10월 2일 금요일,2,0,0,
Paris,"시장, 서점, 카페, 스케치 — 오페라 다음 날의 회복 {{badge:rest|회복}} {{badge:rest|로컬 라이프}}",3,89,0,
Paris,꼭 해볼 것,3,27,0,
Paris,14. Day 10 — 10월 3일 토요일,2,0,0,
Paris,"박물관, 서점, 동네 — Arc 전날의 유연한 문화일 {{grade:optional|선택 문화}}",3,164,0,
Paris,15. Day 11 — 10월 4일 일요일,2,0,0,
Paris,Qatar Prix de l’Arc de Triomphe — 메인 레이스 데이 {{badge:p0|고정 스포츠}},3,177,1,Pending: {{badge:pending|첫차·배차·막차 확인}}
Paris,16. Day 12 — 10월 5일 월요일,2,0,0,
Paris,"Arc 다음 날 — 늦은 아침, 장보기, 세탁, 카페 {{badge:rest|회복}}",3,81,0,
Paris,17. Day 13 — 10월 6일 화요일,2,0,0,
Paris,Canal Saint-Martin과 Belleville — 동부 파리 {{badge:rest|로컬 라이프}},3,73,0,
Paris,18. Day 14 — 10월 7일 수요일,2,0,0,
Paris,Fête des Vendanges de Montmartre — 평일 낮의 수확축제 {{badge:p0|고정 축제}},3,120,0,
Paris,19. Day 15 — 10월 8일 목요일,2,0,0,
Paris,Trocadéro와 Chaillot — 점등 조망과 송별 저녁 {{badge:pending|장소 결정·예약}},3,165,1,Pending: {{badge:pending|장소 미정}}
Paris,20. Day 16 — 10월 9일 금요일,2,0,0,
Paris,체크아웃과 공항 — 출국일 {{badge:p0|출국}},3,157,1,Pending: {{badge:pending|터미널·이동수단 확인}}
Paris,21. Day 17 — 10월 10일 토요일,2,0,0,
Paris,기내와 인천 도착 — 43일의 마지막 날 {{badge:p0|귀국}},3,68,1,Pending: {{badge:pending|귀가 수단 결정}}
Paris,21. 일정 교체 매트릭스,2,83,0,
Paris,21A. 실행성 감사 — 15박 운영판,2,0,0,
Paris,날짜별 핵심 통제표,3,343,0,
Paris,예약 충돌 방지 규칙,3,65,0,
Paris,21B. 출발 전 예약 게이트,2,115,0,
Paris,Layer 2. 파리 이해 · 동네 · 추천등급 · 문화 선택,1,0,0,
Paris,22. 파리를 ‘거대한 관광지’가 아니라 생활도시로 읽는 법,2,0,0,
Paris,22.1 세 개의 파리,3,47,0,
Paris,22.2 같은 장소를 다시 가는 것이 핵심,3,37,0,
Paris,23. 숙소 생활권 비교,2,154,0,
Paris,최종 권고,3,30,0,
Paris,24. 추천등급,2,241,0,
Paris,전시 · 미술관 — 2026년 가을,1,0,0,
Paris,2026년 가을 전시 캘린더,2,142,0,
Paris,Cezanne et nous — Grand Palais {{grade:essential|필수}},2,4,0,
Paris,무엇인가 — 세잔이 아니라 세잔 이후를 본다,3,52,0,
Paris,핵심 — 왜 이 순서가 옳은가,3,61,0,
Paris,관람 요령,3,122,0,
Paris,실용,3,61,0,
Paris,Mary Cassatt. L'indépendante — Musée d'Orsay {{grade:essential|필수}},2,7,0,
Paris,무엇인가 — 프랑스가 100년 만에 여는 전시,3,42,0,
Paris,누구인가,3,68,0,
Paris,⚠ 개막 당일이라는 것,3,74,0,
Paris,함께 보는 것 — Bartholdi,3,23,0,
Paris,실용,3,31,0,
Paris,Musée du Louvre {{grade:essential|필수}},2,4,0,
Paris,원칙 — 완주하지 않는다,3,131,1,Pending: {{badge:pending|입장 동선 재확인}}
Paris,화요일 휴관이라 월요일에 배정했다,3,24,0,
Paris,실용 — 저장소 자료 기준,3,70,2,Pending: {{badge:pending|예약 화면에서 재확인}}; Pending: {{badge:pending|야간 개장 요일 확인 필요}}
Paris,Musée de l'Orangerie {{grade:priority|우선추천}},2,6,0,
Paris,2026년은 모네 사후 100주년이다,3,86,0,
Paris,Giverny와 어느 쪽인가,3,76,0,
Paris,Bourse de Commerce — Pinault Collection {{grade:optional|선택}},2,85,2,Pending: {{badge:pending|건축가 확인 권장}}; Pending: {{badge:pending|확인 필수}}
Paris,BnF Richelieu {{grade:priority|우선추천}},2,72,0,
Paris,실용 — 저장소 자료 기준,3,112,1,Pending: {{badge:pending|현행 확인}}
Paris,Musée Marmottan Monet {{grade:alternative|대체}},2,84,0,
Paris,Centre Pompidou {{grade:excluded|제외}},2,83,0,
Paris,미술관 선택 원칙,2,126,1,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}
Paris,25. 주요 미술관·특별전 실용 가이드,2,0,0,
Paris,"25.1 Louvre — 필수, 1회만",3,74,0,
Paris,25.2 Musée d’Orsay — 이번 체류의 핵심 미술관,3,32,0,
Paris,25.3 Grand Palais — Cézanne et nous,3,24,0,
Paris,25.4 Musée de l’Orangerie — Giverny 대체,3,21,0,
Paris,25.5 Bourse de Commerce — 10/7 이후,3,26,0,
Paris,25.6 Centre Pompidou 대체,3,26,0,
Paris,26. 도서관·서점,2,0,0,
Paris,BnF Richelieu — 우선 추천,3,38,2,Pending: {{badge:pending|공식 확인}}; Pending: {{badge:pending|공식 확인}}
Paris,서점 선택,3,68,0,
Paris,공연과 스포츠 — 고정 이벤트를 쓰는 법,1,0,0,
Paris,⚠ 이 절은 폐기된 계획의 기록이다,3,47,0,
Paris,추천 프레임워크 (폐기),3,36,0,
Paris,축구,3,64,1,Pending: {{badge:pending|확인 필요}}
Paris,27. 오페라 비교와 패키지,2,0,0,
Paris,27.1 오페라 비교표,3,153,0,
Paris,27.2 회차와 편집 판단 — 기록(2026-08-10 취소),3,73,0,
Paris,27.3 세 가지 오페라 패키지,3,93,0,
Paris,27.4 예매 원칙 — 폐기 (2026-08-10),3,21,0,
